amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,payload_instance_id,payload_slot,onboard_payloads,onboard_slots,multi_stop_task_ids,multi_stop_pickup_count,multi_stop_dropoff_count,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type,pending_reason,tracked_item_exchange,exchange_mode,tracked_item_source_payload,tracked_items
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:34:39,2026-01-01 12:34:42,C4-45,C4-2,,,133.912,-85.255,4,137.069,-85.279,4,completed,27279.691,2026-01-01 12:34:39,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C4-45,C4-2,,3.095,0.0,3.157,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-45"", ""to"": ""C4-2"", ""duration"": 3.0951874750287214, ""distance_m"": 3.157091224529296, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.912, ""from_y"": -85.255, ""to_x"": 137.069, ""to_y"": -85.279, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:34:42,2026-01-01 12:34:43,C4-2,C4-12,,,137.069,-85.279,4,138.134,-85.215,4,completed,27282.786,2026-01-01 12:34:42,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C4-2,C4-12,,0.889,0.0,1.067,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-2"", ""to"": ""C4-12"", ""duration"": 0.8891010597476761, ""distance_m"": 1.0669212716972112, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 137.069, ""from_y"": -85.279, ""to_x"": 138.134, ""to_y"": -85.215, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:34:43,2026-01-01 12:34:45,C4-12,C4-3,,,138.134,-85.215,4,140.691,-85.215,4,completed,27283.675,2026-01-01 12:34:43,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C4-12,C4-3,,2.131,0.0,2.557,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-12"", ""to"": ""C4-3"", ""duration"": 2.130833333333347, ""distance_m"": 2.5570000000000164, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 138.134, ""from_y"": -85.215, ""to_x"": 140.691, ""to_y"": -85.215, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:34:45,2026-01-01 12:34:49,C4-3,Lift-4-F4,,,140.691,-85.215,4,140.605,-89.055,4,completed,27285.806,2026-01-01 12:34:45,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C4-3,Lift-4-F4,,3.201,0.0,3.841,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-3"", ""to"": ""Lift-4-F4"", ""duration"": 3.2008024167560127, ""distance_m"": 3.840962900107215, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.691, ""from_y"": -85.215, ""to_x"": 140.605, ""to_y"": -89.055, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,lift_reposition,2026-01-01 12:34:49,2026-01-01 12:34:55,Lift-4-F1,Lift-4-F4,,,140.605,-89.055,1,140.605,-89.055,4,completed,27289.007,2026-01-01 12:34:49,segment_lift_reposition,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,Lift-4-F1,Lift-4-F4,Lift-4,6.667,0.0,12.0,0.029346153846153845,0.0,"{""type"": ""lift_reposition"", ""lift_id"": ""Lift-4"", ""from"": ""Lift-4-F1"", ""to"": ""Lift-4-F4"", ""from_floor"": 1, ""to_floor"": 4, ""wait_time"": 0.0, ""duration"": 6.666666666666666, ""distance_m"": 12.0, ""vertical_distance_m"": 12.0, ""energy_kwh"": 0.029346153846153845, ""from_x"": 140.605, ""from_y"": -89.055, ""to_x"": 140.605, ""to_y"": -89.055}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,lift_transfer,2026-01-01 12:34:55,2026-01-01 12:35:17,Lift-4-F4,Lift-4-F3,,,140.605,-89.055,4,140.605,-89.055,3,completed,27295.673,2026-01-01 12:34:55,segment_lift_transfer,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,Lift-4-F4,Lift-4-F3,Lift-4,22.222,0.0,4.0,0.01059423076923077,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-4"", ""from"": ""Lift-4-F4"", ""to"": ""Lift-4-F3"", ""from_floor"": 4, ""to_floor"": 3, ""wait_time"": 0.0, ""duration"": 22.22222222222384, ""distance_m"": 4.0, ""vertical_distance_m"": 4.0, ""energy_kwh"": 0.01059423076923077, ""from_x"": 140.605, ""from_y"": -89.055, ""to_x"": 140.605, ""to_y"": -89.055}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:35:17,2026-01-01 12:35:20,Lift-4-F3,C3-3,,,140.605,-89.055,3,140.669,-85.502,3,completed,27317.896,2026-01-01 12:35:17,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,Lift-4-F3,C3-3,,2.961,0.0,3.554,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-4-F3"", ""to"": ""C3-3"", ""duration"": 2.9613136396238544, ""distance_m"": 3.5535763675486254, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.605, ""from_y"": -89.055, ""to_x"": 140.669, ""to_y"": -85.502, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:35:20,2026-01-01 12:35:23,C3-3,C3-12,,,140.669,-85.502,3,138.128,-85.474,3,completed,27320.857,2026-01-01 12:35:20,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-3,C3-12,,2.491,0.0,2.541,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-3"", ""to"": ""C3-12"", ""duration"": 2.491327711068352, ""distance_m"": 2.5411542652897183, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 140.669, ""from_y"": -85.502, ""to_x"": 138.128, ""to_y"": -85.474, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:35:23,2026-01-01 12:35:24,C3-12,C3-2,,,138.128,-85.474,3,137.048,-85.503,3,completed,27323.348,2026-01-01 12:35:23,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-12,C3-2,,1.059,0.0,1.08,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-12"", ""to"": ""C3-2"", ""duration"": 1.0592051781316847, ""distance_m"": 1.0803892816943184, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 138.128, ""from_y"": -85.474, ""to_x"": 137.048, ""to_y"": -85.503, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:35:24,2026-01-01 12:35:27,C3-2,C3-18,,,137.048,-85.503,3,133.743,-85.504,3,completed,27324.407,2026-01-01 12:35:24,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-2,C3-18,,2.754,0.0,3.305,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-2"", ""to"": ""C3-18"", ""duration"": 2.7541667927382782, ""distance_m"": 3.3050001512859337, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 137.048, ""from_y"": -85.503, ""to_x"": 133.743, ""to_y"": -85.504, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:35:27,2026-01-01 12:35:33,C3-18,C3-47,,,133.743,-85.504,3,134.037,-93.66,3,completed,27327.162,2026-01-01 12:35:27,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-18,C3-47,,6.801,0.0,8.161,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-18"", ""to"": ""C3-47"", ""duration"": 6.80108100067759, ""distance_m"": 8.161297200813108, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.743, ""from_y"": -85.504, ""to_x"": 134.037, ""to_y"": -93.66, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:35:33,2026-01-01 12:36:11,C3-47,C3-48,,,134.037,-93.66,3,133.958,-132.176,3,completed,27333.963,2026-01-01 12:35:33,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-47,C3-48,,37.761,0.0,38.516,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-47"", ""to"": ""C3-48"", ""duration"": 37.76086374332637, ""distance_m"": 38.5160810181929, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 134.037, ""from_y"": -93.66, ""to_x"": 133.958, ""to_y"": -132.176, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:36:11,2026-01-01 12:36:18,C3-48,C3-49,,,133.958,-132.176,3,142.192,-132.176,3,completed,27371.724,2026-01-01 12:36:11,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-48,C3-49,,6.862,0.0,8.234,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-48"", ""to"": ""C3-49"", ""duration"": 6.861666666666674, ""distance_m"": 8.234000000000009, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.958, ""from_y"": -132.176, ""to_x"": 142.192, ""to_y"": -132.176, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:36:18,2026-01-01 12:36:26,C3-49,C3-74,,,142.192,-132.176,3,151.868,-132.251,3,completed,27378.585,2026-01-01 12:36:18,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-49,C3-74,,8.064,0.0,9.676,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-49"", ""to"": ""C3-74"", ""duration"": 8.063575552721279, ""distance_m"": 9.676290663265535, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.192, ""from_y"": -132.176, ""to_x"": 151.868, ""to_y"": -132.251, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:36:26,2026-01-01 12:36:36,C3-74,C3-75,,,151.868,-132.251,3,163.652,-132.379,3,completed,27386.649,2026-01-01 12:36:26,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-74,C3-75,,9.821,0.0,11.785,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-74"", ""to"": ""C3-75"", ""duration"": 9.820579299500496, ""distance_m"": 11.784695159400595, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.868, ""from_y"": -132.251, ""to_x"": 163.652, ""to_y"": -132.379, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:36:36,2026-01-01 12:36:43,C3-75,C3-76,,,163.652,-132.379,3,172.16,-132.411,3,completed,27396.469,2026-01-01 12:36:36,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-75,C3-76,,7.09,0.0,8.508,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-75"", ""to"": ""C3-76"", ""duration"": 7.09005014870214, ""distance_m"": 8.508060178442568, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 163.652, ""from_y"": -132.379, ""to_x"": 172.16, ""to_y"": -132.411, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:36:43,2026-01-01 12:37:13,C3-76,C3-81,,,172.16,-132.411,3,208.217,-131.865,3,completed,27403.559,2026-01-01 12:36:43,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-76,C3-81,,30.051,0.0,36.061,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-76"", ""to"": ""C3-81"", ""duration"": 30.050944764682537, ""distance_m"": 36.06113371761904, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 172.16, ""from_y"": -132.411, ""to_x"": 208.217, ""to_y"": -131.865, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:37:13,2026-01-01 12:37:15,C3-81,C3-82,,,208.217,-131.865,3,208.474,-134.595,3,completed,27433.61,2026-01-01 12:37:13,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-81,C3-82,,2.285,0.0,2.742,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-81"", ""to"": ""C3-82"", ""duration"": 2.285058502776475, ""distance_m"": 2.7420702033317697, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 208.217, ""from_y"": -131.865, ""to_x"": 208.474, ""to_y"": -134.595, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:37:15,2026-01-01 12:37:17,C3-82,D33-CATERING_2,,,208.474,-134.595,3,210.593,-134.659,3,completed,27435.895,2026-01-01 12:37:15,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-82,D33-CATERING_2,,1.767,0.0,2.12,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-82"", ""to"": ""D33-CATERING_2"", ""duration"": 1.7666385610971913, ""distance_m"": 2.1199662733166296, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 208.474, ""from_y"": -134.595, ""to_x"": 210.593, ""to_y"": -134.659, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,pickup,2026-01-01 12:37:17,2026-01-01 12:37:37,,,,,,,,,,,completed,27437.662,2026-01-01 12:37:17,segment_pickup,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,D33-CATERING_2,D28-CATERING,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""D33-CATERING_2"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:37:37,2026-01-01 12:37:39,D33-CATERING_2,C3-82,,,210.593,-134.659,3,208.474,-134.595,3,completed,27457.662,2026-01-01 12:37:37,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,D33-CATERING_2,C3-82,,2.078,0.0,2.12,0.0,0.0,"{""type"": ""corridor"", ""from"": ""D33-CATERING_2"", ""to"": ""C3-82"", ""duration"": 2.0783983071731664, ""distance_m"": 2.1199662733166296, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 210.593, ""from_y"": -134.659, ""to_x"": 208.474, ""to_y"": -134.595, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:37:39,2026-01-01 12:37:41,C3-82,C3-83,,,208.474,-134.595,3,208.57,-136.842,3,completed,27459.741,2026-01-01 12:37:39,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-82,C3-83,,1.874,0.0,2.249,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-82"", ""to"": ""C3-83"", ""duration"": 1.8742081661331127, ""distance_m"": 2.249049799359735, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 208.474, ""from_y"": -134.595, ""to_x"": 208.57, ""to_y"": -136.842, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:37:41,2026-01-01 12:37:44,C3-83,C3-80,,,208.57,-136.842,3,208.538,-140.888,3,completed,27461.615,2026-01-01 12:37:41,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-83,C3-80,,3.372,0.0,4.046,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-83"", ""to"": ""C3-80"", ""duration"": 3.3717721189638805, ""distance_m"": 4.046126542756657, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 208.57, ""from_y"": -136.842, ""to_x"": 208.538, ""to_y"": -140.888, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:37:44,2026-01-01 12:38:08,C3-80,C3-79,,,208.538,-140.888,3,180.797,-140.856,3,completed,27464.986,2026-01-01 12:37:44,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-80,C3-79,,23.118,0.0,27.741,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-80"", ""to"": ""C3-79"", ""duration"": 23.117515380358498, ""distance_m"": 27.741018456430197, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 208.538, ""from_y"": -140.888, ""to_x"": 180.797, ""to_y"": -140.856, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:38:08,2026-01-01 12:38:15,C3-79,C3-78,,,180.797,-140.856,3,172.321,-141.016,3,completed,27488.104,2026-01-01 12:38:08,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-79,C3-78,,7.065,0.0,8.478,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-79"", ""to"": ""C3-78"", ""duration"": 7.064591676491682, ""distance_m"": 8.477510011790018, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 180.797, ""from_y"": -140.856, ""to_x"": 172.321, ""to_y"": -141.016, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:38:15,2026-01-01 12:38:32,C3-78,C3-23,,,172.321,-141.016,3,152.046,-140.892,3,completed,27495.169,2026-01-01 12:38:15,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-78,C3-23,,16.896,0.0,20.275,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-78"", ""to"": ""C3-23"", ""duration"": 16.896149318870137, ""distance_m"": 20.275379182644162, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 172.321, ""from_y"": -141.016, ""to_x"": 152.046, ""to_y"": -140.892, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:38:32,2026-01-01 12:38:40,C3-23,C3-22,,,152.046,-140.892,3,142.245,-140.913,3,completed,27512.065,2026-01-01 12:38:32,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-23,C3-22,,8.168,0.0,9.801,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-23"", ""to"": ""C3-22"", ""duration"": 8.167518748065403, ""distance_m"": 9.801022497678483, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 152.046, ""from_y"": -140.892, ""to_x"": 142.245, ""to_y"": -140.913, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:38:40,2026-01-01 12:38:42,C3-22,C3-72,,,142.245,-140.913,3,142.212,-138.703,3,completed,27520.232,2026-01-01 12:38:40,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-22,C3-72,,1.842,0.0,2.21,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-22"", ""to"": ""C3-72"", ""duration"": 1.841871971965244, ""distance_m"": 2.2102463663582927, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.245, ""from_y"": -140.913, ""to_x"": 142.212, ""to_y"": -138.703, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:38:42,2026-01-01 12:38:45,C3-72,Lift-6-F3,,,142.212,-138.703,3,138.437,-138.749,3,completed,27522.074,2026-01-01 12:38:42,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C3-72,Lift-6-F3,,3.146,0.0,3.775,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C3-72"", ""to"": ""Lift-6-F3"", ""duration"": 3.1460668787480404, ""distance_m"": 3.7752802544976483, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.212, ""from_y"": -138.703, ""to_x"": 138.437, ""to_y"": -138.749, ""from_floor"": 3, ""to_floor"": 3}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,lift_reposition,2026-01-01 12:38:45,2026-01-01 12:38:47,Lift-6-F2,Lift-6-F3,,,138.437,-138.749,2,138.437,-138.749,3,completed,27525.22,2026-01-01 12:38:45,segment_lift_reposition,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,Lift-6-F2,Lift-6-F3,Lift-6,2.222,0.0,4.0,0.009782051282051283,0.0,"{""type"": ""lift_reposition"", ""lift_id"": ""Lift-6"", ""from"": ""Lift-6-F2"", ""to"": ""Lift-6-F3"", ""from_floor"": 2, ""to_floor"": 3, ""wait_time"": 0.0, ""duration"": 2.2222222222222223, ""distance_m"": 4.0, ""vertical_distance_m"": 4.0, ""energy_kwh"": 0.009782051282051283, ""from_x"": 138.437, ""from_y"": -138.749, ""to_x"": 138.437, ""to_y"": -138.749}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,lift_transfer,2026-01-01 12:38:47,2026-01-01 12:39:09,Lift-6-F3,Lift-6-F2,,,138.437,-138.749,3,138.437,-138.749,2,completed,27527.442,2026-01-01 12:38:47,segment_lift_transfer,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,Lift-6-F3,Lift-6-F2,Lift-6,22.222,0.0,4.0,0.01059423076923077,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-6"", ""from"": ""Lift-6-F3"", ""to"": ""Lift-6-F2"", ""from_floor"": 3, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 22.22222222222303, ""distance_m"": 4.0, ""vertical_distance_m"": 4.0, ""energy_kwh"": 0.01059423076923077, ""from_x"": 138.437, ""from_y"": -138.749, ""to_x"": 138.437, ""to_y"": -138.749}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:39:09,2026-01-01 12:39:12,Lift-6-F2,C2-2,,,138.437,-138.749,2,142.153,-138.602,2,completed,27549.665,2026-01-01 12:39:09,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,Lift-6-F2,C2-2,,3.099,0.0,3.719,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-6-F2"", ""to"": ""C2-2"", ""duration"": 3.0990886877345636, ""distance_m"": 3.7189064252814763, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 138.437, ""from_y"": -138.749, ""to_x"": 142.153, ""to_y"": -138.602, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:39:12,2026-01-01 12:39:15,C2-2,C2-1,,,142.153,-138.602,2,142.153,-135.436,2,completed,27552.764,2026-01-01 12:39:12,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C2-2,C2-1,,2.638,0.0,3.166,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-2"", ""to"": ""C2-1"", ""duration"": 2.638333333333331, ""distance_m"": 3.165999999999997, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.153, ""from_y"": -138.602, ""to_x"": 142.153, ""to_y"": -135.436, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-13,RETURN-GEN_CATERING_D33_00051-39,corridor,2026-01-01 12:39:15,2026-01-01 12:39:19,C2-1,C2-23,,,142.153,-135.436,2,142.08,-130.853,2,completed,27555.402,2026-01-01 12:39:15,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D33_00051-000051,,[],[],[],0,0,,C2-1,C2-23,,3.82,0.0,4.584,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-1"", ""to"": ""C2-23"", ""duration"": 3.8196511257210664, ""distance_m"": 4.58358135086528, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.153, ""from_y"": -135.436, ""to_x"": 142.08, ""to_y"": -130.853, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
