amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,payload_instance_id,payload_slot,onboard_payloads,onboard_slots,multi_stop_task_ids,multi_stop_pickup_count,multi_stop_dropoff_count,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type,pending_reason,tracked_item_exchange,exchange_mode,tracked_item_source_payload,tracked_items
,,,2026-01-01 23:45:00,2026-01-02 00:00:00,,,,,,,,,,,waiting,67500.0,2026-01-01 23:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 00:00:00,2026-01-02 00:15:00,,,,,,,,,,,waiting,68400.0,2026-01-02 00:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 00:15:00,2026-01-02 00:30:00,,,,,,,,,,,waiting,69300.0,2026-01-02 00:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 00:30:00,2026-01-02 00:45:00,,,,,,,,,,,waiting,70200.0,2026-01-02 00:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 00:45:00,2026-01-02 01:00:00,,,,,,,,,,,waiting,71100.0,2026-01-02 00:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 01:00:00,2026-01-02 01:15:00,,,,,,,,,,,waiting,72000.0,2026-01-02 01:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 01:15:00,2026-01-02 01:30:00,,,,,,,,,,,waiting,72900.0,2026-01-02 01:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 01:30:00,2026-01-02 01:45:00,,,,,,,,,,,waiting,73800.0,2026-01-02 01:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 01:45:00,2026-01-02 02:00:00,,,,,,,,,,,waiting,74700.0,2026-01-02 01:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 02:00:00,2026-01-02 02:15:00,,,,,,,,,,,waiting,75600.0,2026-01-02 02:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 02:15:00,2026-01-02 02:30:00,,,,,,,,,,,waiting,76500.0,2026-01-02 02:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 02:30:00,2026-01-02 02:45:00,,,,,,,,,,,waiting,77400.0,2026-01-02 02:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 02:45:00,2026-01-02 03:00:00,,,,,,,,,,,waiting,78300.0,2026-01-02 02:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 03:00:00,2026-01-02 03:15:00,,,,,,,,,,,waiting,79200.0,2026-01-02 03:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 03:15:00,2026-01-02 03:30:00,,,,,,,,,,,waiting,80100.0,2026-01-02 03:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 03:30:00,2026-01-02 03:45:00,,,,,,,,,,,waiting,81000.0,2026-01-02 03:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 03:45:00,2026-01-02 04:00:00,,,,,,,,,,,waiting,81900.0,2026-01-02 03:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 04:00:00,2026-01-02 04:15:00,,,,,,,,,,,waiting,82800.0,2026-01-02 04:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 04:15:00,2026-01-02 04:30:00,,,,,,,,,,,waiting,83700.0,2026-01-02 04:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 04:30:00,2026-01-02 04:45:00,,,,,,,,,,,waiting,84600.0,2026-01-02 04:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 04:45:00,2026-01-02 05:00:00,,,,,,,,,,,waiting,85500.0,2026-01-02 04:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 05:00:00,2026-01-02 05:15:00,,,,,,,,,,,waiting,86400.0,2026-01-02 05:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 05:15:00,2026-01-02 05:30:00,,,,,,,,,,,waiting,87300.0,2026-01-02 05:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 05:30:00,2026-01-02 05:45:00,,,,,,,,,,,waiting,88200.0,2026-01-02 05:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 05:45:00,2026-01-02 06:00:00,,,,,,,,,,,waiting,89100.0,2026-01-02 05:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 06:00:00,2026-01-02 06:15:00,,,,,,,,,,,waiting,90000.0,2026-01-02 06:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 06:15:00,2026-01-02 06:30:00,,,,,,,,,,,waiting,90900.0,2026-01-02 06:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 06:30:00,2026-01-02 06:45:00,,,,,,,,,,,waiting,91800.0,2026-01-02 06:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 06:45:00,2026-01-02 07:00:00,,,,,,,,,,,waiting,92700.0,2026-01-02 06:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 07:00:00,2026-01-02 07:15:00,,,,,,,,,,,waiting,93600.0,2026-01-02 07:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 07:15:00,2026-01-02 07:30:00,,,,,,,,,,,waiting,94500.0,2026-01-02 07:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 07:30:00,2026-01-02 07:45:00,,,,,,,,,,,waiting,95400.0,2026-01-02 07:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 07:45:00,2026-01-02 08:00:00,,,,,,,,,,,waiting,96300.0,2026-01-02 07:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 08:00:00,2026-01-02 08:15:00,,,,,,,,,,,waiting,97200.0,2026-01-02 08:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 08:15:00,2026-01-02 08:30:00,,,,,,,,,,,waiting,98100.0,2026-01-02 08:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 08:30:00,2026-01-02 08:45:00,,,,,,,,,,,waiting,99000.0,2026-01-02 08:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 08:45:00,2026-01-02 09:00:00,,,,,,,,,,,waiting,99900.0,2026-01-02 08:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 09:00:00,2026-01-02 09:15:00,,,,,,,,,,,waiting,100800.0,2026-01-02 09:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 09:15:00,2026-01-02 09:30:00,,,,,,,,,,,waiting,101700.0,2026-01-02 09:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 09:30:00,2026-01-02 09:45:00,,,,,,,,,,,waiting,102600.0,2026-01-02 09:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 09:45:00,2026-01-02 10:00:00,,,,,,,,,,,waiting,103500.0,2026-01-02 09:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 10:00:00,2026-01-02 10:15:00,,,,,,,,,,,waiting,104400.0,2026-01-02 10:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 10:15:00,2026-01-02 10:30:00,,,,,,,,,,,waiting,105300.0,2026-01-02 10:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 10:30:00,2026-01-02 10:45:00,,,,,,,,,,,waiting,106200.0,2026-01-02 10:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 10:45:00,2026-01-02 11:00:00,,,,,,,,,,,waiting,107100.0,2026-01-02 10:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 11:00:00,2026-01-02 11:15:00,,,,,,,,,,,waiting,108000.0,2026-01-02 11:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 11:15:00,2026-01-02 11:30:00,,,,,,,,,,,waiting,108900.0,2026-01-02 11:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 11:30:00,2026-01-02 11:45:00,,,,,,,,,,,waiting,109800.0,2026-01-02 11:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 11:45:00,2026-01-02 12:00:00,,,,,,,,,,,waiting,110700.0,2026-01-02 11:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 12:00:00,2026-01-02 12:15:00,,,,,,,,,,,waiting,111600.0,2026-01-02 12:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 12:15:00,2026-01-02 12:30:00,,,,,,,,,,,waiting,112500.0,2026-01-02 12:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 12:30:00,2026-01-02 12:45:00,,,,,,,,,,,waiting,113400.0,2026-01-02 12:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,GEN_WASTE_D44_00002,,2026-01-02 13:00:00,2026-01-02 13:00:00,D44-WASTE,D47-WASTE,,,138.881,-195.141,0,176.0,12.0,0,generated,115200.0,2026-01-02 13:00:00,task_generated,Clinical Waste Bin,,,[],[],[],0,0,,D44-WASTE,D47-WASTE,,0.0,0.0,0.0,0.0,0.0,Generated threshold waste task,department_waste,D44,Clinical,0.616,Clinical Waste Bin,,False,,,{}
,,,2026-01-02 12:45:00,2026-01-02 13:00:00,,,,,,,,,,,waiting,114300.0,2026-01-02 12:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 13:00:00,2026-01-02 13:15:00,,,,,,,,,,,waiting,115200.0,2026-01-02 13:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 13:15:00,2026-01-02 13:30:00,,,,,,,,,,,waiting,116100.0,2026-01-02 13:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 13:30:00,2026-01-02 13:45:00,,,,,,,,,,,waiting,117000.0,2026-01-02 13:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 13:45:00,2026-01-02 14:00:00,,,,,,,,,,,waiting,117900.0,2026-01-02 13:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 14:00:00,2026-01-02 14:15:00,,,,,,,,,,,waiting,118800.0,2026-01-02 14:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 14:15:00,2026-01-02 14:30:00,,,,,,,,,,,waiting,119700.0,2026-01-02 14:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 14:30:00,2026-01-02 14:45:00,,,,,,,,,,,waiting,120600.0,2026-01-02 14:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 14:45:00,2026-01-02 15:00:00,,,,,,,,,,,waiting,121500.0,2026-01-02 14:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 15:00:00,2026-01-02 15:15:00,,,,,,,,,,,waiting,122400.0,2026-01-02 15:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 15:15:00,2026-01-02 15:30:00,,,,,,,,,,,waiting,123300.0,2026-01-02 15:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 15:30:00,2026-01-02 15:45:00,,,,,,,,,,,waiting,124200.0,2026-01-02 15:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 15:45:00,2026-01-02 16:00:00,,,,,,,,,,,waiting,125100.0,2026-01-02 15:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 16:00:00,2026-01-02 16:15:00,,,,,,,,,,,waiting,126000.0,2026-01-02 16:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 16:15:00,2026-01-02 16:30:00,,,,,,,,,,,waiting,126900.0,2026-01-02 16:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 16:30:00,2026-01-02 16:45:00,,,,,,,,,,,waiting,127800.0,2026-01-02 16:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 16:45:00,2026-01-02 17:00:00,,,,,,,,,,,waiting,128700.0,2026-01-02 16:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 17:00:00,2026-01-02 17:15:00,,,,,,,,,,,waiting,129600.0,2026-01-02 17:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 17:15:00,2026-01-02 17:30:00,,,,,,,,,,,waiting,130500.0,2026-01-02 17:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 17:30:00,2026-01-02 17:45:00,,,,,,,,,,,waiting,131400.0,2026-01-02 17:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 17:45:00,2026-01-02 18:00:00,,,,,,,,,,,waiting,132300.0,2026-01-02 17:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 18:00:00,2026-01-02 18:15:00,,,,,,,,,,,waiting,133200.0,2026-01-02 18:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 18:15:00,2026-01-02 18:30:00,,,,,,,,,,,waiting,134100.0,2026-01-02 18:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 18:30:00,2026-01-02 18:45:00,,,,,,,,,,,waiting,135000.0,2026-01-02 18:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 18:45:00,2026-01-02 19:00:00,,,,,,,,,,,waiting,135900.0,2026-01-02 18:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 19:00:00,2026-01-02 19:15:00,,,,,,,,,,,waiting,136800.0,2026-01-02 19:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 19:15:00,2026-01-02 19:30:00,,,,,,,,,,,waiting,137700.0,2026-01-02 19:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 19:30:00,2026-01-02 19:45:00,,,,,,,,,,,waiting,138600.0,2026-01-02 19:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 19:45:00,2026-01-02 20:00:00,,,,,,,,,,,waiting,139500.0,2026-01-02 19:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 20:00:00,2026-01-02 20:15:00,,,,,,,,,,,waiting,140400.0,2026-01-02 20:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 20:15:00,2026-01-02 20:30:00,,,,,,,,,,,waiting,141300.0,2026-01-02 20:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 20:30:00,2026-01-02 20:45:00,,,,,,,,,,,waiting,142200.0,2026-01-02 20:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 20:45:00,2026-01-02 21:00:00,,,,,,,,,,,waiting,143100.0,2026-01-02 20:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 21:00:00,2026-01-02 21:15:00,,,,,,,,,,,waiting,144000.0,2026-01-02 21:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 21:15:00,2026-01-02 21:30:00,,,,,,,,,,,waiting,144900.0,2026-01-02 21:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 21:30:00,2026-01-02 21:45:00,,,,,,,,,,,waiting,145800.0,2026-01-02 21:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 21:45:00,2026-01-02 22:00:00,,,,,,,,,,,waiting,146700.0,2026-01-02 21:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 22:00:00,2026-01-02 22:15:00,,,,,,,,,,,waiting,147600.0,2026-01-02 22:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 22:15:00,2026-01-02 22:30:00,,,,,,,,,,,waiting,148500.0,2026-01-02 22:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 22:30:00,2026-01-02 22:45:00,,,,,,,,,,,waiting,149400.0,2026-01-02 22:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 22:45:00,2026-01-02 23:00:00,,,,,,,,,,,waiting,150300.0,2026-01-02 22:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 23:00:00,2026-01-02 23:15:00,,,,,,,,,,,waiting,151200.0,2026-01-02 23:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 23:15:00,2026-01-02 23:30:00,,,,,,,,,,,waiting,152100.0,2026-01-02 23:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 23:30:00,2026-01-02 23:45:00,,,,,,,,,,,waiting,153000.0,2026-01-02 23:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-02 23:45:00,2026-01-03 00:00:00,,,,,,,,,,,waiting,153900.0,2026-01-02 23:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 00:00:00,2026-01-03 00:15:00,,,,,,,,,,,waiting,154800.0,2026-01-03 00:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 00:15:00,2026-01-03 00:30:00,,,,,,,,,,,waiting,155700.0,2026-01-03 00:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 00:30:00,2026-01-03 00:45:00,,,,,,,,,,,waiting,156600.0,2026-01-03 00:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 00:45:00,2026-01-03 01:00:00,,,,,,,,,,,waiting,157500.0,2026-01-03 00:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 01:00:00,2026-01-03 01:15:00,,,,,,,,,,,waiting,158400.0,2026-01-03 01:00:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 01:15:00,2026-01-03 01:30:00,,,,,,,,,,,waiting,159300.0,2026-01-03 01:15:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 01:30:00,2026-01-03 01:45:00,,,,,,,,,,,waiting,160200.0,2026-01-03 01:30:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
,,,2026-01-03 01:45:00,2026-01-03 02:00:00,,,,,,,,,,,waiting,161100.0,2026-01-03 01:45:00,task_wait,,,,[],[],[],0,0,,,,,900.0,0.0,0.0,0.0,0.0,No AMRs currently available,,,,0.0,,,False,,,{}
